UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1179728218,2007-05-21T06:16:58Z,50.428443,5.974934,460.072,2.828585,0,0,No Data,No Data
1179728224,2007-05-21T06:17:04Z,50.428376,5.974740,459.749,2.844213,0,0,No Data,No Data
1179728229,2007-05-21T06:17:09Z,50.428305,5.974556,459.389,2.859455,0,0,No Data,No Data
1179728234,2007-05-21T06:17:14Z,50.428232,5.974413,458.69,2.872409,0,0,No Data,No Data
1179728243,2007-05-21T06:17:23Z,50.428099,5.974120,457.328,2.897876,0,0,No Data,No Data
1179728246,2007-05-21T06:17:26Z,50.428054,5.974032,457.024,2.905831,0,0,No Data,No Data
1179728252,2007-05-21T06:17:32Z,50.427973,5.973849,456.454,2.921578,0,0,No Data,No Data
1179728256,2007-05-21T06:17:36Z,50.427897,5.973709,456.167,2.934551,0,0,No Data,No Data
1179728261,2007-05-21T06:17:41Z,50.427838,5.973541,455.776,2.948093,0,0,No Data,No Data
1179728266,2007-05-21T06:17:46Z,50.427773,5.973396,455.585,2.960634,0,0,No Data,No Data
1179728270,2007-05-21T06:17:50Z,50.427716,5.973241,455.175,2.973289,0,0,No Data,No Data
1179728275,2007-05-21T06:17:55Z,50.427674,5.973055,454.414,2.987238,0,0,No Data,No Data
1179728281,2007-05-21T06:18:01Z,50.427704,5.972813,452.818,3.004724,0,0,No Data,No Data
1179728288,2007-05-21T06:18:08Z,50.427769,5.972580,450.896,3.022731,0,0,No Data,No Data
1179728295,2007-05-21T06:18:15Z,50.427881,5.972379,449.153,3.041685,0,0,No Data,No Data
1179728303,2007-05-21T06:18:23Z,50.428077,5.972234,446.669,3.06586,0,0,No Data,No Data
1179728311,2007-05-21T06:18:31Z,50.428269,5.972205,444.331,3.0874,0,0,No Data,No Data
1179728316,2007-05-21T06:18:36Z,50.428379,5.972282,443.275,3.100855,0,0,No Data,No Data
1179728323,2007-05-21T06:18:43Z,50.428499,5.972458,442.4,3.119164,0,0,No Data,No Data
1179728331,2007-05-21T06:18:51Z,50.428591,5.972734,442.908,3.141321,0,0,No Data,No Data
1179728337,2007-05-21T06:18:57Z,50.428665,5.972970,443.273,3.159996,0,0,No Data,No Data
1179728343,2007-05-21T06:19:03Z,50.428723,5.973160,443.445,3.175031,0,0,No Data,No Data
1179728349,2007-05-21T06:19:09Z,50.428817,5.973379,442.883,3.193825,0,0,No Data,No Data
1179728356,2007-05-21T06:19:16Z,50.428903,5.973582,441.937,3.211138,0,0,No Data,No Data
1179728363,2007-05-21T06:19:23Z,50.428996,5.973804,440.752,3.230014,0,0,No Data,No Data
1179728370,2007-05-21T06:19:30Z,50.429118,5.974012,438.704,3.250115,0,0,No Data,No Data
1179728375,2007-05-21T06:19:35Z,50.429225,5.974152,437.542,3.265641,0,0,No Data,No Data
1179728381,2007-05-21T06:19:41Z,50.429343,5.974262,438.27,3.281,0,0,No Data,No Data
1179728387,2007-05-21T06:19:47Z,50.429490,5.974274,437.451,3.297428,0,0,No Data,No Data
1179728393,2007-05-21T06:19:53Z,50.429654,5.974245,435.831,3.315902,0,0,No Data,No Data
1179728402,2007-05-21T06:20:02Z,50.429856,5.974208,433.767,3.338559,0,0,No Data,No Data
1179728407,2007-05-21T06:20:07Z,50.429977,5.974123,431.907,3.353347,0,0,No Data,No Data
1179728416,2007-05-21T06:20:16Z,50.430178,5.973995,430.494,3.377496,0,0,No Data,No Data
1179728422,2007-05-21T06:20:22Z,50.430333,5.973924,429.454,3.395487,0,0,No Data,No Data
1179728429,2007-05-21T06:20:29Z,50.430500,5.973838,428.01,3.415101,0,0,No Data,No Data
1179728437,2007-05-21T06:20:37Z,50.430680,5.973732,426.023,3.436576,0,0,No Data,No Data
1179728445,2007-05-21T06:20:45Z,50.430862,5.973637,423.883,3.458012,0,0,No Data,No Data
1179728452,2007-05-21T06:20:52Z,50.431050,5.973548,421.867,3.479905,0,0,No Data,No Data
1179728462,2007-05-21T06:21:02Z,50.431286,5.973474,419.783,3.506699,0,0,No Data,No Data
1179728467,2007-05-21T06:21:07Z,50.431407,5.973427,418.569,3.520659,0,0,No Data,No Data
1179728474,2007-05-21T06:21:14Z,50.431573,5.973355,416.763,3.539911,0,0,No Data,No Data
1179728479,2007-05-21T06:21:19Z,50.431705,5.973322,415.833,3.554889,0,0,No Data,No Data
1179728487,2007-05-21T06:21:27Z,50.431885,5.973273,415.069,3.575295,0,0,No Data,No Data
1179728494,2007-05-21T06:21:34Z,50.432053,5.973225,414.348,3.594385,0,0,No Data,No Data
1179728501,2007-05-21T06:21:41Z,50.432235,5.973184,413.596,3.614854,0,0,No Data,No Data
1179728508,2007-05-21T06:21:48Z,50.432401,5.973122,412.849,3.63387,0,0,No Data,No Data
1179728517,2007-05-21T06:21:57Z,50.432625,5.973054,411.629,3.65928,0,0,No Data,No Data
1179728524,2007-05-21T06:22:04Z,50.432805,5.973026,410.526,3.679464,0,0,No Data,No Data
1179728536,2007-05-21T06:22:16Z,50.433076,5.972960,408.72,3.710044,0,0,No Data,No Data
1179728540,2007-05-21T06:22:20Z,50.433182,5.972960,408.094,3.72195,0,0,No Data,No Data
1179728545,2007-05-21T06:22:25Z,50.433312,5.972921,407.148,3.736769,0,0,No Data,No Data
1179728550,2007-05-21T06:22:30Z,50.433430,5.972908,406.773,3.749987,0,0,No Data,No Data
1179728558,2007-05-21T06:22:38Z,50.433621,5.972770,405.111,3.77345,0,0,No Data,No Data
1179728565,2007-05-21T06:22:45Z,50.433773,5.972640,402.962,3.792729,0,0,No Data,No Data
1179728577,2007-05-21T06:22:57Z,50.433983,5.972337,398.456,3.824485,0,0,No Data,No Data
1179728585,2007-05-21T06:23:05Z,50.434085,5.972050,395.546,3.847822,0,0,No Data,No Data
1179728592,2007-05-21T06:23:12Z,50.434169,5.971786,392.866,3.868741,0,0,No Data,No Data
1179728600,2007-05-21T06:23:20Z,50.434238,5.971522,391.308,3.888931,0,0,No Data,No Data
1179728608,2007-05-21T06:23:28Z,50.434259,5.971222,389.557,3.910304,0,0,No Data,No Data
1179728613,2007-05-21T06:23:33Z,50.434263,5.970996,388.213,3.926288,0,0,No Data,No Data
1179728621,2007-05-21T06:23:41Z,50.434272,5.970686,386.507,3.94823,0,0,No Data,No Data
1179728629,2007-05-21T06:23:49Z,50.434217,5.970378,384.871,3.970873,0,0,No Data,No Data
1179728637,2007-05-21T06:23:57Z,50.434146,5.970101,383.474,3.991983,0,0,No Data,No Data
1179728644,2007-05-21T06:24:04Z,50.434069,5.969848,382.295,4.011821,0,0,No Data,No Data
1179728650,2007-05-21T06:24:10Z,50.433992,5.969628,381.268,4.029554,0,0,No Data,No Data
1179728658,2007-05-21T06:24:18Z,50.433882,5.969369,379.87,4.051617,0,0,No Data,No Data
1179728665,2007-05-21T06:24:25Z,50.433774,5.969157,378.567,4.070802,0,0,No Data,No Data
1179728671,2007-05-21T06:24:31Z,50.433664,5.969030,377.865,4.085963,0,0,No Data,No Data
1179728675,2007-05-21T06:24:35Z,50.433589,5.968912,377.312,4.097717,0,0,No Data,No Data
1179728682,2007-05-21T06:24:42Z,50.433432,5.968782,376.435,4.11741,0,0,No Data,No Data
1179728688,2007-05-21T06:24:48Z,50.433291,5.968704,375.957,4.13396,0,0,No Data,No Data
1179728695,2007-05-21T06:24:55Z,50.433133,5.968600,375.87,4.15296,0,0,No Data,No Data
1179728702,2007-05-21T06:25:02Z,50.432970,5.968480,375.582,4.172903,0,0,No Data,No Data
1179728708,2007-05-21T06:25:08Z,50.432819,5.968398,375.302,4.190604,0,0,No Data,No Data
1179728714,2007-05-21T06:25:14Z,50.432691,5.968306,374.934,4.206189,0,0,No Data,No Data
1179728720,2007-05-21T06:25:20Z,50.432551,5.968261,374.764,4.222037,0,0,No Data,No Data
1179728725,2007-05-21T06:25:25Z,50.432429,5.968209,375.094,4.236009,0,0,No Data,No Data
1179728730,2007-05-21T06:25:30Z,50.432319,5.968136,375.603,4.249234,0,0,No Data,No Data
1179728735,2007-05-21T06:25:35Z,50.432189,5.968042,376.041,4.265105,0,0,No Data,No Data
1179728741,2007-05-21T06:25:41Z,50.432058,5.967966,376.459,4.28063,0,0,No Data,No Data
1179728745,2007-05-21T06:25:45Z,50.431952,5.967919,376.804,4.292847,0,0,No Data,No Data
1179728750,2007-05-21T06:25:50Z,50.431843,5.967828,376.789,4.306511,0,0,No Data,No Data
1179728755,2007-05-21T06:25:55Z,50.431737,5.967766,376.879,4.319042,0,0,No Data,No Data
1179728761,2007-05-21T06:26:01Z,50.431598,5.967697,377.307,4.335194,0,0,No Data,No Data
1179728766,2007-05-21T06:26:06Z,50.431453,5.967639,378.139,4.351827,0,0,No Data,No Data
1179728772,2007-05-21T06:26:12Z,50.431328,5.967539,378.25,4.367412,0,0,No Data,No Data
1179728778,2007-05-21T06:26:18Z,50.431197,5.967462,378.759,4.382881,0,0,No Data,No Data
1179728783,2007-05-21T06:26:23Z,50.431085,5.967396,379.276,4.396124,0,0,No Data,No Data
1179728787,2007-05-21T06:26:27Z,50.430985,5.967327,379.537,4.408211,0,0,No Data,No Data
1179728794,2007-05-21T06:26:34Z,50.430821,5.967176,379.458,4.429299,0,0,No Data,No Data
1179728797,2007-05-21T06:26:37Z,50.430758,5.967116,379.94,4.437477,0,0,No Data,No Data
1179728803,2007-05-21T06:26:43Z,50.430652,5.966949,380.264,4.454132,0,0,No Data,No Data
1179728813,2007-05-21T06:26:53Z,50.430499,5.966658,380.61,4.480797,0,0,No Data,No Data
1179728820,2007-05-21T06:27:00Z,50.430440,5.966400,381.88,4.500185,0,0,No Data,No Data
1179728827,2007-05-21T06:27:07Z,50.430446,5.966133,382.052,4.519065,0,0,No Data,No Data
